Latitude,Longitude,WnvPresent,species_culex_erraticus,species_culex_pipiens,species_culex_pipiens_restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,species_unspecified_culex,month_of_year,week_of_year,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_FG,CodeSum_HZ,CodeSum_RA,CodeSum_TS,CodeSum_TSRA,CodeSum_VCTS,Tavg_mean_past7day,WetBulb_mean_past7day,Heat_mean_past7day,Cool_mean_past7day,AvgSpeed_mean_past7day,PrecipTotal_mean_past7day,CodeSum_RA_sum_past7day,CodeSum_TSRA_sum_past7day,CodeSum_DZ_sum_past7day,Tavg_mean_past14day,WetBulb_mean_past14day,Heat_mean_past14day,Cool_mean_past14day,AvgSpeed_mean_past14day,PrecipTotal_mean_past14day,CodeSum_RA_sum_past14day,CodeSum_TSRA_sum_past14day,CodeSum_DZ_sum_past14day,CodeSum_RA_sum_past21day,CodeSum_TSRA_sum_past21day,CodeSum_DZ_sum_past21day
41.82561,-87.726549,0,0,1,0,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.82561,-87.726549,0,0,0,0,0,1,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.680946,-87.535198,0,0,0,1,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.680946,-87.535198,0,0,0,0,1,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.680946,-87.535198,0,0,1,0,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.704572,-87.56566600000002,0,0,0,1,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.704572,-87.56566600000002,0,0,0,0,1,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.659112,-87.53869300000002,0,0,0,1,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.659112,-87.53869300000002,0,0,0,0,1,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.659112,-87.53869300000002,0,0,1,0,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.99247800000001,-87.862995,0,0,0,1,0,0,0,0,0,7,29,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,70.42857142857143,60.85714285714285,0.14285714285714285,5.571428571428571,8.571428571428571,0.133,0,1,0,69.42857142857143,61.5,0.2857142857142857,4.714285714285714,7.128571428571428,0.09442857142857143,5,1,0,7,1,1
41.99247800000001,-87.862995,0,0,0,0,1,0,0,0,0,7,29,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,70.42857142857143,60.85714285714285,0.14285714285714285,5.571428571428571,8.571428571428571,0.133,0,1,0,69.42857142857143,61.5,0.2857142857142857,4.714285714285714,7.128571428571428,0.09442857142857143,5,1,0,7,1,1
41.99247800000001,-87.862995,0,0,1,0,0,0,0,0,0,7,29,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,70.42857142857143,60.85714285714285,0.14285714285714285,5.571428571428571,8.571428571428571,0.133,0,1,0,69.42857142857143,61.5,0.2857142857142857,4.714285714285714,7.128571428571428,0.09442857142857143,5,1,0,7,1,1
41.974689,-87.890615,0,0,0,1,0,0,0,0,0,7,29,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,70.42857142857143,60.85714285714285,0.14285714285714285,5.571428571428571,8.571428571428571,0.133,0,1,0,69.42857142857143,61.5,0.2857142857142857,4.714285714285714,7.128571428571428,0.09442857142857143,5,1,0,7,1,1
41.974689,-87.890615,0,0,0,0,1,0,0,0,0,7,29,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,70.42857142857143,60.85714285714285,0.14285714285714285,5.571428571428571,8.571428571428571,0.133,0,1,0,69.42857142857143,61.5,0.2857142857142857,4.714285714285714,7.128571428571428,0.09442857142857143,5,1,0,7,1,1
41.974689,-87.890615,0,0,1,0,0,0,0,0,0,7,29,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,70.42857142857143,60.85714285714285,0.14285714285714285,5.571428571428571,8.571428571428571,0.133,0,1,0,69.42857142857143,61.5,0.2857142857142857,4.714285714285714,7.128571428571428,0.09442857142857143,5,1,0,7,1,1
41.925197999999995,-87.746381,0,0,0,1,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.925197999999995,-87.746381,0,0,0,0,1,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.925197999999995,-87.746381,0,0,1,0,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.973845000000004,-87.805059,0,0,1,0,0,0,0,0,0,7,29,64,-10,51,56,1,0,0.0,29.15,29.87,10.6,30,10.8,0,0,0,0,0,0,0,0,70.42857142857143,60.85714285714285,0.14285714285714285,5.571428571428571,8.571428571428571,0.133,0,1,0,69.42857142857143,61.5,0.2857142857142857,4.714285714285714,7.128571428571428,0.09442857142857143,5,1,0,7,1,1
41.743402,-87.731435,0,0,0,1,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.743402,-87.731435,0,0,0,0,1,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.743402,-87.731435,0,0,1,0,0,0,0,0,0,7,29,64,-10,52,57,1,0,0.001,29.21,29.86,10.1,29,10.4,0,0,0,0,1,0,0,0,72.28571428571429,61.85714285714285,0.14285714285714285,7.428571428571429,8.914285714285715,0.23014285714285715,2,2,0,71.57142857142857,62.42857142857143,0.07142857142857142,6.642857142857142,7.2857142857142865,0.14650000000000002,5,2,0,7,2,1
41.95469,-87.800991,0,0,0,1,0,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
41.95469,-87.800991,1,0,0,1,0,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
41.95469,-87.800991,0,0,0,0,1,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
41.95469,-87.800991,0,0,1,0,0,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
41.891118,-87.65449100000002,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.867108,-87.654224,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.867108,-87.654224,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.867108,-87.654224,0,0,1,0,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.867108,-87.654224,0,0,0,0,0,1,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.921965,-87.632085,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.921965,-87.632085,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
42.01743,-87.68776899999996,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
42.01743,-87.68776899999996,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
42.01743,-87.68776899999996,0,0,1,0,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.944869,-87.832763,0,0,0,1,0,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
41.944869,-87.832763,0,0,0,0,1,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
41.944869,-87.832763,0,0,1,0,0,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
42.011601,-87.81150600000002,0,0,0,1,0,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
42.011601,-87.81150600000002,0,0,0,0,1,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
42.011601,-87.81150600000002,0,0,1,0,0,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
41.986921,-87.689778,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.986921,-87.689778,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.986921,-87.689778,0,0,1,0,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.801497999999995,-87.763416,1,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.801497999999995,-87.763416,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.801497999999995,-87.763416,0,0,1,0,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.801497999999995,-87.763416,0,0,0,0,0,0,0,1,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.906638,-87.701431,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.906638,-87.701431,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.932094,-87.700117,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.932094,-87.700117,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.916265,-87.800515,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.916265,-87.800515,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.948167,-87.730698,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.948167,-87.730698,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.948167,-87.730698,0,0,1,0,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.963976,-87.69181,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.963976,-87.69181,0,0,0,0,1,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.963976,-87.69181,0,0,1,0,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
41.964242,-87.757639,0,0,0,1,0,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
41.964242,-87.757639,0,0,0,0,1,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
42.008314,-87.77792099999998,0,0,0,1,0,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
42.008314,-87.77792099999998,0,0,0,0,1,0,0,0,0,7,30,72,-2,59,64,0,7,0.14,29.08,29.83,8.9,23,9.8,0,0,0,0,1,0,1,0,68.42857142857143,61.14285714285714,0.14285714285714285,3.571428571428572,6.185714285714285,0.02585714285714286,2,1,1,69.42857142857143,61.0,0.14285714285714285,4.571428571428571,7.378571428571428,0.07942857142857143,2,2,1,7,2,1
41.857402,-87.694991,0,0,0,1,0,0,0,0,0,7,30,73,-2,60,65,0,8,0.19,29.14,29.82,8.7,23,9.6,0,0,0,0,1,0,1,0,70.14285714285714,62.0,0.0,5.142857142857143,6.571428571428571,0.04142857142857143,1,1,0,71.21428571428571,61.92857142857143,0.07142857142857142,6.2857142857142865,7.742857142857143,0.1357857142857143,3,3,0,6,3,0
